Filename,Title,Description,Keywords,License
meulindo_A_close_up_shot_of_an_artists_hands_working_on_a_dig_523af85c-7df5-4441-9944-f3f58303e63a_3,Artist Works on Digital Tablet with Graphic Design Resources in Background Captured with 50mm Lens,,"Young woman, Cozy moment, Book, Blanket, Soft, Natural light, Embrace, Fireplace, Relaxation, Peaceful, Tranquil, Serene, Comfort, Reading, Contentment, Warmth, Leisure, Enjoyment, Atmosphere, Relaxing, Serenity, Quiet, Home, Coziness, Happiness, Content, Beauty, Calm, Serenity, Joy, Indoors, Female, Lifestyle, Reading by the fireplace, Comfortable, Warm blanket, Quietude, Illumination, Pleasant, Firelight, Relax, Relaxed",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_083c7f5b-9163-4c66-82ce-a87a23494ccd_0,Designers Creative Chaos Color Swatches Pencils and Software on Cluttered Desk Captured with 50mm Lens,,"Designer, Desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Focus, Details, Tools, Center, Frame, 50mm lens, Close up shot",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_083c7f5b-9163-4c66-82ce-a87a23494ccd_1,Designers Desk Abuzz with Color Swatches Pencils and Computer Monitor Captured with Precision using 50mm Lens,,"Designer's desk, Color swatches, Pencils, Computer monitor, Graphic design software, Center focus, Details, Tools, Cluttered, Close up shot, 50mm lens, Desk, Creative, Workspace, Artistic, Creativity, Inspiration, Workstation, Technology, Professional, Organized, Messy, Close up, Design, Visual, Digital, Art, Creativity, Focus, Workspace, Equipment, Digital tools, Art material, Office, Work, Profession, Technology, Creative process, Artist, Digital design",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_083c7f5b-9163-4c66-82ce-a87a23494ccd_2,Designers Delight Creative Chaos Captured in CloseUp with Color Swatches Pencils and Graphic Design Software Displayed on Monitor,,"Designer, Desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Details, Tools, Close up shot, Center of the frame, 50mm lens, Capture, Creative, Workstation, Workspace, Creativity, Inspiration, Artistic, Visual, Technology, Art supplies, Professional, Organization, Messy, Digital, Modern, Equipment, Workspace, Design, Art, Creativity, Innovation, Precision, Professional, Craft, Workplace, Creative process, Mess, Workspace, Artistic tools",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_083c7f5b-9163-4c66-82ce-a87a23494ccd_3,Designers Desk Captured in Close Up with Color Swatches Pencils and Graphic Design Software Display on Monitor,,"Designer, Desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Center of frame, 50mm lens, Details, Tools",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_40259ea1-9342-45c5-b414-3112bc4fc069_0,Designers Desk Creative Chaos Captured in CloseUp with Color Swatches Pencils and Graphic Design Software Displayed on Monitor,,"Designer, Desk, Color swatches, Pencils, Computer monitor, Graphic design software, Center focus, Details, Tools",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_40259ea1-9342-45c5-b414-3112bc4fc069_1,Designers Desk Colorful Swatches Pencils and Creative Software Captured in CloseUp with 50mm Lens,,"Designer, Desk, Color swatches, Pencils, Computer monitor, Graphic design software, Details, Tools, Cluttered, Close up shot, Center of the frame, 50mm lens, Capture, Creativity, Workspace, Artistic, Creative process, Organization, Work environment, Technology, Inspiration, Productivity, Design, Software, Digital tools, Closeup, Focus, Professional, Art supplies, Workspace, Creativity, Inspiration, Digital design, Art, Craftsmanship, Office, Workplace, Visual communication, Professionalism, Technology, Graphic arts",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_40259ea1-9342-45c5-b414-3112bc4fc069_2,Designers Desk Colorful Chaos of Swatches Pencils and Software Display Captured in 50mm Closeup,,"Designer desk, Color swatches, Pencils, Computer monitor, Graphic design software, Cluttered, Tools, Details, Center focus, 50mm lens, Desk, Creativity, Workspace, Inspiration, Artistic, Technology, Workstation, Organization, Creative process, Visual, Digital, Professional, Messy, Equipment, Design, Creativity, Graphic designer, Workspace, Art supplies, Productivity, Digital tools, Artistic environment, Colorful, Mess, Studio, Digital workspace, Creative tools, Design process, Art equipment, Art materials",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_40259ea1-9342-45c5-b414-3112bc4fc069_3,Designers Desk Abuzz with Creativity Color Swatches Pencils and Graphic Design Software Illuminate the Workspace,,"Designers desk, Color swatches, Pencils, Computer monitor, Graphic design software, Cluttered, Details, Tools, Centered, Close up shot, 50mm lens, Desk, Creative, Workspace, Work tools, Technology, Artistic, Organized chaos, Creativity, Design, Inspiration, Imagination, Colorful, Art supplies, Digital design, Workstation, Creativity, Professional, Designer, Visual elements, Artistic tools, Visual arts, Organization, Computer screen, Technical, Digital workspace, Artistic workspace, Graphics, Innovation, Visual design",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_6a94631a-123a-49b2-8cdd-4aa908fda7e6_0,Designers Desk Colorful Swatches Pencils and Graphic Design Software Captured in 50mm CloseUp,,"Designer's desk, Color swatches, Pencils, Computer monitor, Graphic design software, Details, Tools, Cluttered, Closeup shot, Center of the frame, 50mm lens, Desk, Workspace, Creativity, Design, Organization, Technology, Workstation, Artist, Creative process, Visual art, Inspiration, Workspace, Workspace, Equipment, Digital design, Creativity, Artistic tools, Professional tools, Digital artist, Office, Desktop, Messy desk, Visual communication, Visual materials, Digital workspace, Designer tools, Digital creativity, Artistic workspace, Artistic environment, Graphic designer, Artistic workstation",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_6a94631a-123a-49b2-8cdd-4aa908fda7e6_1,Designers Desk Abuzz with Color Swatches Pencils and Tech Captured in Intimate Detail with 50mm Lens,,"Designer's desk, Color swatches, Pencils, Computer monitor, Graphic design software, Close up shot, Details, Tools, Cluttered, Center of the frame, 50mm lens, Creative workspace, Workspace, Creativity, Designer, Technology, Artistic, Workspace organization, Art supplies, Digital design, Inspiration, Workstation, Work environment, Creativity tools, Creative process, Design tools, Art materials, Digital art, Graphic designer, Creative desk, Artistic workspace, Color palettes, Computer screen, Design software, Organized chaos, Digital workspace, Artistic tools, Design workspace, Digital creativity, Visual design",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_6a94631a-123a-49b2-8cdd-4aa908fda7e6_2,Designers Desk Abuzz with Color Swatches Pencils and Graphic Design Software Captured in CloseUp with 50mm Lens,,"Designer, Desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Center, 50mm lens, Details, Tools, Workspace, Creativity, Artistic, Inspiration, Workspace, Workspace, Creativity, Artistic, Inspiration, Technology, Work environment, Closeup, Focus, Organization, Digital, Messy, Creative process, Art supplies, Equipment, Professional, Workplace, Mess, Disorder, Digital tools, Productivity, Design tools, Design process, Studio, Art materials, Visual arts, Computer, Artist, Productive",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_6a94631a-123a-49b2-8cdd-4aa908fda7e6_3,Designers Desk Captured in Detail with Color Swatches Pencils and Graphic Design Software Displayed on Monitor,,"Designer desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Details, Tools, Close up shot, Center frame focus, 50mm lens",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_6d73449f-5e7e-4234-9805-b9c5ab46065a_0,Designers Desk Color Swatches Pencils and Software Display Captured with 50mm Lens in CloseUp Shot,,"Designer, Desk, Color swatches, Pencils, Computer monitor, Graphic design software, Cluttered, Details, Tools, Center, Focus, Close up shot, 50mm lens",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_6d73449f-5e7e-4234-9805-b9c5ab46065a_1,Designers Desk Abounds with Color Swatches Pencils and Computer Monitor Captured in Detailed CloseUp with 50mm Lens,,"Designer, Desk, Color swatches, Pencils, Computer monitor, Graphic design software, Cluttered, Details, Tools, Closeup shot, Center of the frame, 50mm lens, Creativity, Workspace, Artistic, Technology, Inspiration, Organized, Work environment, Creativity, Design process, Professional, Digital tools",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_6d73449f-5e7e-4234-9805-b9c5ab46065a_2,Designers Desk Colorful Swatches Pencils Computer Monitor  DetailCaptured CloseUp Shot with 50mm Lens,,"Designer, Desk, Color swatches, Pencils, Computer monitor, Graphic design software, Cluttered, Details, Tools, Focus, Center, Close up shot, 50mm lens, Creativity, Workspace, Organization, Technology, Artistic, Visual, Creative process, Inspiration, Work, Professional, Creative, Digital, Productivity, Precision, Art, Design, Equipment, Workspace setup, Messy, Desktop, Digital tools, Art supplies, Artistic process, Technique, Perspective, Depth of field, Editing, Graphic design, Visual communication",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_6d73449f-5e7e-4234-9805-b9c5ab46065a_3,Designers Desk Captured in CloseUp Displaying Color Swatches Pencils and Computer Monitor with Graphic Design Software,,"Designer, Desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Center of the frame, 50mm lens, Details, Tools",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_bdd3e7fb-5921-4429-94c6-3f161e91c17e_0,Designers Desk Color Swatches Pencils and Graphic Design Software Displayed on a Cluttered Workstation,,"Designers desk, Color swatches, Pencils, Computer monitor, Graphic design software, Cluttered, Details, Tools, Center of the frame, Close up shot, Desk, Creative, Workspace, Creativity, Design, Technology, Workstation, Professional, Organized, Artistic, Focus, Precision, Equipment, Work, Office, Creativity, Digital, Visual, Productivity, Inspiration, Imagination, Skill, Talent, Innovate, Graphic, Designer, Illustrator, Workspace, Creative process, Art tools",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_bdd3e7fb-5921-4429-94c6-3f161e91c17e_1,Designers Desk Captured in Closeup with Color Swatches Pencils and Computer Monitor Displaying Graphic Design Software,,"Designer, Desk, Color swatches, Pencils, Computer monitor, Graphic design software, Close up shot, Cluttered, Details, Tools, 50mm lens, Center, Focus, Displaying, Capture",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_bdd3e7fb-5921-4429-94c6-3f161e91c17e_2,Designers Creative Chaos Color Swatches Pencils and Computer Monitor Captured with 50mm Lens,,"Designers desk, Color swatches, Pencils, Computer monitor, Graphic design software, Close up shot, Cluttered, 50mm lens, Details, Tools, Center of the frame",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_bdd3e7fb-5921-4429-94c6-3f161e91c17e_3,Designers Desk Captured in CloseUp Cluttered with Tools and Color Swatches Centered and Detailed in Soft Light,,"Designer, Desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Center of the frame, 50mm lens, Details, Tools",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_f390e226-053b-4619-9cf8-617a4d6d10b8_0,Designers Desk Captured with 50mm Lens Color Swatches Pencils and Graphic Design Software Illuminate the Center Frame,,"Designer, Desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Focus, Details, Tools, Center, Frame, 50mm lens",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_f390e226-053b-4619-9cf8-617a4d6d10b8_1,Creative Workspace Color Swatches Pencils and Design Software Displayed on Designers Cluttered Desk,,"Designer's desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Close up shot, Details, Center of the frame, 50mm lens, Tools, Creative, Workspace, Creativity, Workstation, Messy, Artistic, Inspiration, Design, Technology, Workspace, Organization, Professional, Freelance, Office, Art supplies, Digital art, Creativity, Visual, Professional, Workspace, Productivity, Digital, Design tools, Creative process, Art materials, Artistic, Messy desk",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_f390e226-053b-4619-9cf8-617a4d6d10b8_2,Designers Desk Captured in Close Up with Color Swatches Pencils and Computer Monitor Focused with 50mm Lens,,"Designer's desk, Cluttered, Color swatches, Pencils, Computer monitor, Graphic design software, Details, Tools, Close up shot, Center of the frame, 50mm lens",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_c_f390e226-053b-4619-9cf8-617a4d6d10b8_3,Designers Creative Chaos Captured in CloseUp with Color Swatches Pencils and Graphic Design Software Displayed on Monitor,,"Designer, Desk, Color swatches, Pencils, Computer monitor, Graphic design software, Cluttered, Details, Tools, Close up shot, Center of the frame, 50mm lens, Creative, Workspace, Technology, Creativity, Artistic, Workstation, Inspiration, Organization, Messy, Art supplies, Professional, Digital, Work space, Visual, Equipment, Creativity, Art, Design, Focus, Productivity, Mess, Studio, Style, Technology, Workspace, Desk arrangement, Graphic design tools, Artistic environment",Free
meulindo_A_close_up_shot_of_a_designers_desk_cluttered_with_v_7f9bf6a8-d9fb-4cbe-bfca-b61481683f34_0,Designers Desk Captures Graphic Resources in CloseUp 50mm Shot,,"Designer, Desk, Graphic resources, Color swatches, Drawing tablet, Pens, Notebooks, Cluttered, Close up, Shot, 50mm lens, Focus",Free
